2026-09-09T06:19:29Z db_cpu=0.43% db_mem=68.8MiB / 1GiB db_net=42.5MB / 373MB db_block=25.9MB / 35.9MB

2026-09-09T06:19:36Z db_cpu=0.48% db_mem=68.8MiB / 1GiB db_net=42.5MB / 374MB db_block=25.9MB / 35.9MB

2026-09-09T06:19:42Z db_cpu=1.26% db_mem=68.8MiB / 1GiB db_net=42.5MB / 374MB db_block=25.9MB / 35.9MB

2026-09-09T06:19:49Z db_cpu=0.57% db_mem=68.8MiB / 1GiB db_net=42.5MB / 374MB db_block=25.9MB / 35.9MB

2026-09-09T06:19:55Z db_cpu=0.36% db_mem=68.8MiB / 1GiB db_net=42.5MB / 375MB db_block=25.9MB / 35.9MB

2026-09-09T06:20:02Z db_cpu=0.45% db_mem=67.31MiB / 1GiB db_net=42.5MB / 375MB db_block=25.9MB / 35.9MB

2026-09-09T06:20:08Z db_cpu=6.57% db_mem=68.02MiB / 1GiB db_net=42.6MB / 375MB db_block=25.9MB / 35.9MB

2026-09-09T06:20:15Z db_cpu=0.76% db_mem=68.59MiB / 1GiB db_net=42.6MB / 375MB db_block=25.9MB / 35.9MB

2026-09-09T06:20:22Z db_cpu=1.39% db_mem=68.59MiB / 1GiB db_net=42.6MB / 376MB db_block=25.9MB / 35.9MB

2026-09-09T06:20:28Z db_cpu=0.44% db_mem=68.7MiB / 1GiB db_net=42.6MB / 376MB db_block=25.9MB / 35.9MB

2026-09-09T06:20:35Z db_cpu=5.94% db_mem=68.73MiB / 1GiB db_net=42.6MB / 376MB db_block=25.9MB / 35.9MB

2026-09-09T06:20:41Z db_cpu=0.54% db_mem=69.12MiB / 1GiB db_net=42.7MB / 377MB db_block=25.9MB / 35.9MB

2026-09-09T06:20:48Z db_cpu=0.52% db_mem=69.12MiB / 1GiB db_net=42.7MB / 377MB db_block=25.9MB / 35.9MB

2026-09-09T06:20:54Z db_cpu=6.15% db_mem=69.13MiB / 1GiB db_net=42.7MB / 377MB db_block=25.9MB / 35.9MB

2026-09-09T06:21:01Z db_cpu=1.29% db_mem=69.12MiB / 1GiB db_net=42.7MB / 377MB db_block=25.9MB / 35.9MB

2026-09-09T06:21:07Z db_cpu=0.37% db_mem=69.12MiB / 1GiB db_net=42.7MB / 378MB db_block=25.9MB / 35.9MB

2026-09-09T06:21:14Z db_cpu=0.58% db_mem=69.12MiB / 1GiB db_net=42.8MB / 378MB db_block=25.9MB / 35.9MB

2026-09-09T06:21:20Z db_cpu=6.05% db_mem=69.12MiB / 1GiB db_net=42.8MB / 378MB db_block=25.9MB / 35.9MB

2026-09-09T06:21:27Z db_cpu=0.62% db_mem=69.12MiB / 1GiB db_net=42.8MB / 379MB db_block=25.9MB / 35.9MB

2026-09-09T06:21:33Z db_cpu=0.97% db_mem=69.12MiB / 1GiB db_net=42.8MB / 379MB db_block=25.9MB / 35.9MB

2026-09-09T06:21:40Z db_cpu=0.86% db_mem=69.12MiB / 1GiB db_net=42.8MB / 379MB db_block=25.9MB / 35.9MB

2026-09-09T06:21:46Z db_cpu=0.70% db_mem=69.12MiB / 1GiB db_net=42.9MB / 380MB db_block=25.9MB / 35.9MB

2026-09-09T06:21:53Z db_cpu=0.97% db_mem=69.12MiB / 1GiB db_net=42.9MB / 380MB db_block=25.9MB / 35.9MB

2026-09-09T06:22:00Z db_cpu=0.62% db_mem=69.12MiB / 1GiB db_net=42.9MB / 380MB db_block=25.9MB / 35.9MB

2026-09-09T06:22:06Z db_cpu=6.23% db_mem=69.12MiB / 1GiB db_net=42.9MB / 381MB db_block=25.9MB / 35.9MB

2026-09-09T06:22:13Z db_cpu=0.91% db_mem=69.12MiB / 1GiB db_net=43MB / 381MB db_block=25.9MB / 35.9MB

2026-09-09T06:22:19Z db_cpu=0.80% db_mem=69.12MiB / 1GiB db_net=43MB / 382MB db_block=25.9MB / 35.9MB

2026-09-09T06:22:26Z db_cpu=0.52% db_mem=69.12MiB / 1GiB db_net=43MB / 382MB db_block=25.9MB / 35.9MB

2026-09-09T06:22:32Z db_cpu=0.55% db_mem=69.12MiB / 1GiB db_net=43MB / 383MB db_block=25.9MB / 35.9MB

2026-09-09T06:22:39Z db_cpu=0.67% db_mem=69.15MiB / 1GiB db_net=43.1MB / 383MB db_block=25.9MB / 35.9MB

2026-09-09T06:22:45Z db_cpu=0.59% db_mem=69.15MiB / 1GiB db_net=43.1MB / 383MB db_block=25.9MB / 35.9MB

2026-09-09T06:22:52Z db_cpu=5.97% db_mem=69.15MiB / 1GiB db_net=43.1MB / 384MB db_block=25.9MB / 35.9MB

2026-09-09T06:22:58Z db_cpu=0.69% db_mem=69.15MiB / 1GiB db_net=43.1MB / 384MB db_block=25.9MB / 35.9MB

2026-09-09T06:23:05Z db_cpu=1.94% db_mem=68.75MiB / 1GiB db_net=43.2MB / 385MB db_block=25.9MB / 35.9MB

2026-09-09T06:23:11Z db_cpu=0.68% db_mem=68.8MiB / 1GiB db_net=43.2MB / 385MB db_block=25.9MB / 35.9MB

2026-09-09T06:23:18Z db_cpu=2.88% db_mem=69.18MiB / 1GiB db_net=43.2MB / 386MB db_block=25.9MB / 35.9MB

2026-09-09T06:23:24Z db_cpu=0.74% db_mem=69.18MiB / 1GiB db_net=43.2MB / 386MB db_block=25.9MB / 35.9MB

2026-09-09T06:23:31Z db_cpu=0.67% db_mem=69.18MiB / 1GiB db_net=43.3MB / 386MB db_block=25.9MB / 35.9MB

2026-09-09T06:23:37Z db_cpu=5.91% db_mem=69.19MiB / 1GiB db_net=43.3MB / 387MB db_block=25.9MB / 35.9MB

2026-09-09T06:23:44Z db_cpu=0.70% db_mem=69.19MiB / 1GiB db_net=43.3MB / 387MB db_block=25.9MB / 35.9MB

2026-09-09T06:23:51Z db_cpu=0.59% db_mem=69.19MiB / 1GiB db_net=43.3MB / 388MB db_block=25.9MB / 35.9MB

2026-09-09T06:23:57Z db_cpu=0.64% db_mem=69.19MiB / 1GiB db_net=43.4MB / 388MB db_block=25.9MB / 35.9MB

2026-09-09T06:24:04Z db_cpu=5.60% db_mem=69.18MiB / 1GiB db_net=43.4MB / 389MB db_block=25.9MB / 35.9MB

2026-09-09T06:24:10Z db_cpu=0.49% db_mem=69.19MiB / 1GiB db_net=43.4MB / 389MB db_block=25.9MB / 35.9MB

2026-09-09T06:24:17Z db_cpu=0.80% db_mem=69.18MiB / 1GiB db_net=43.4MB / 389MB db_block=25.9MB / 35.9MB

2026-09-09T06:24:23Z db_cpu=3.53% db_mem=70.67MiB / 1GiB db_net=43.5MB / 390MB db_block=25.9MB / 35.9MB

2026-09-09T06:24:30Z db_cpu=0.57% db_mem=67.47MiB / 1GiB db_net=43.5MB / 390MB db_block=25.9MB / 35.9MB

2026-09-09T06:24:36Z db_cpu=0.76% db_mem=69.25MiB / 1GiB db_net=43.5MB / 391MB db_block=25.9MB / 35.9MB

2026-09-09T06:24:43Z db_cpu=1.31% db_mem=69.02MiB / 1GiB db_net=43.6MB / 391MB db_block=25.9MB / 35.9MB

2026-09-09T06:24:49Z db_cpu=6.05% db_mem=69.04MiB / 1GiB db_net=43.6MB / 391MB db_block=25.9MB / 35.9MB

2026-09-09T06:24:56Z db_cpu=0.70% db_mem=69.04MiB / 1GiB db_net=43.6MB / 392MB db_block=25.9MB / 35.9MB

2026-09-09T06:25:02Z db_cpu=0.77% db_mem=69.06MiB / 1GiB db_net=43.6MB / 392MB db_block=25.9MB / 35.9MB

2026-09-09T06:25:09Z db_cpu=0.71% db_mem=69.05MiB / 1GiB db_net=43.7MB / 393MB db_block=25.9MB / 35.9MB

2026-09-09T06:25:15Z db_cpu=0.73% db_mem=69.05MiB / 1GiB db_net=43.7MB / 393MB db_block=25.9MB / 35.9MB

2026-09-09T06:25:22Z db_cpu=0.66% db_mem=69.05MiB / 1GiB db_net=43.7MB / 394MB db_block=25.9MB / 35.9MB

2026-09-09T06:25:28Z db_cpu=0.73% db_mem=69.05MiB / 1GiB db_net=43.7MB / 394MB db_block=25.9MB / 35.9MB

2026-09-09T06:25:35Z db_cpu=6.21% db_mem=69.06MiB / 1GiB db_net=43.8MB / 394MB db_block=25.9MB / 35.9MB

2026-09-09T06:25:42Z db_cpu=0.88% db_mem=69.05MiB / 1GiB db_net=43.8MB / 395MB db_block=25.9MB / 35.9MB

2026-09-09T06:25:48Z db_cpu=0.74% db_mem=69.05MiB / 1GiB db_net=43.8MB / 395MB db_block=25.9MB / 35.9MB

2026-09-09T06:25:55Z db_cpu=0.65% db_mem=69.05MiB / 1GiB db_net=43.8MB / 396MB db_block=25.9MB / 35.9MB

2026-09-09T06:26:01Z db_cpu=1.42% db_mem=69.05MiB / 1GiB db_net=43.9MB / 396MB db_block=25.9MB / 35.9MB

2026-09-09T06:26:08Z db_cpu=0.82% db_mem=69.05MiB / 1GiB db_net=43.9MB / 397MB db_block=25.9MB / 35.9MB

2026-09-09T06:26:14Z db_cpu=0.55% db_mem=69.05MiB / 1GiB db_net=43.9MB / 397MB db_block=25.9MB / 35.9MB

2026-09-09T06:26:21Z db_cpu=6.55% db_mem=69.06MiB / 1GiB db_net=43.9MB / 397MB db_block=25.9MB / 35.9MB

2026-09-09T06:26:27Z db_cpu=0.54% db_mem=69.05MiB / 1GiB db_net=44MB / 398MB db_block=25.9MB / 35.9MB

2026-09-09T06:26:34Z db_cpu=1.05% db_mem=69.05MiB / 1GiB db_net=44MB / 398MB db_block=25.9MB / 35.9MB

2026-09-09T06:26:40Z db_cpu=0.67% db_mem=69.05MiB / 1GiB db_net=44MB / 399MB db_block=25.9MB / 35.9MB

2026-09-09T06:26:47Z db_cpu=5.79% db_mem=69.05MiB / 1GiB db_net=44MB / 399MB db_block=25.9MB / 35.9MB

2026-09-09T06:26:53Z db_cpu=0.73% db_mem=69.05MiB / 1GiB db_net=44.1MB / 400MB db_block=25.9MB / 35.9MB

